id,created_at,text 
1470340220151234565,2021-12-13 10:30:00+00:00,b'3\xef\xb8\x8f\xe2\x83\xa30\xef\xb8\x8f\xe2\x83\xa3 minutes to go... \xe2\x8f\xb3\n\nScreengrab our GIF and let us know who you get! \xf0\x9f\x91\x87\n\n#MUFC | #UCLdraw https://t.co/jhBxTnccQy'
1470333926820483076,2021-12-13 10:05:00+00:00,b'\xf0\x9f\x8f\x9f Old Trafford awaits for our #MUAcademy U18s! \n\nWe host Scunthorpe United in the #FAYouthCup third round at 19:00\xe2\x80\xa6 https://t.co/C5Y7G7Ca33'
1470326792430964740,2021-12-13 09:36:39+00:00,b'@brandonburlesun \xe2\x8f\xb0 11:00 GMT \xf0\x9f\x91\x8d'
1470326174001807360,2021-12-13 09:34:11+00:00,b'@VictorVaiki \xf0\x9f\x91\x8a'
1470321025237803013,2021-12-13 09:13:44+00:00,"b""It's #UCLdraw day. How're we all feeling?\n\n#MUFC | #UCL"""
1470298946048180225,2021-12-13 07:46:00+00:00,"b'\xe2\x9c\x8c\xef\xb8\x8f #PL games \xf0\x9f\x8f\x9f\xef\xb8\x8f\n\xe2\x9c\x8c\xef\xb8\x8f wins \xe2\x9c\x94\xef\xb8\x8f\n\xe2\x9c\x8c\xef\xb8\x8f clean sheets \xe2\x9b\x94\xef\xb8\x8f\n\nA little bit of #MondayMotivation, presented by Ralf Rangnick! \xf0\x9f\x99\x8c\xe2\x80\xa6 https://t.co/nMUoYFdfKR'"
1470260190608076808,2021-12-13 05:12:00+00:00,"b""\xf0\x9f\xa4\xa9 @Sanchooo10's goal at Villarreal is giving us the #UCL feeling ahead of today's last-16 draw! \xf0\x9f\x94\xa5\n\n#MUFC |\xe2\x80\xa6 https://t.co/UQRAiBmITI"""
1470221183580655620,2021-12-13 02:37:00+00:00,"b""\xf0\x9f\x8f\x9f\xef\xb8\x8f Not long to go until we're back in #PL action \xf0\x9f\x91\x8a\n\n#MUFC | #NORMUN"""
1470154494184865792,2021-12-12 22:12:00+00:00,"b""\xf0\x9f\x8c\x8d @ECavaniOfficial has his say on Monday's #UCL knockout draw... \n\n#MUFC"""
1470132911299088386,2021-12-12 20:46:14+00:00,"b'RT @FebianBrandy: Looking forward to my pitch side debut at Old Trafford tomorrow, where I\xe2\x80\x99ll be covering the FA youth cup game between @Ma\xe2\x80\xa6'"
1470089062933540867,2021-12-12 17:52:00+00:00,"b""\xe2\x84\xb9\xef\xb8\x8f Our no.29 was forced off during Wednesday's #UCL tie, and was absent from Saturday's squad... \n\n#MUFC | #NORMUN"""
1470053579398418432,2021-12-12 15:31:00+00:00,b'\xf0\x9f\x9a\xa8 This is your last chance to enter our @BryanRobson giveaway!\n\n\xe2\x9c\x8d Captain Marvel has signed movie posters for three\xe2\x80\xa6 https://t.co/el6W0NYDRm'
1470030175081357313,2021-12-12 13:58:00+00:00,"b""There's nothing quite like a United away day \xe2\x80\x94 we hope you enjoyed your weekend, Reds! \xe2\x9c\x8a\xf0\x9f\x94\xb4\n\n#MUFC | #NORMUN https://t.co/R6ZIGcCHrz"""
1470008532577636353,2021-12-12 12:32:00+00:00,"b'Our interim boss was pleased to gain three points at Norwich, but admits he wants more from the Reds! \xf0\x9f\x91\x8a\xf0\x9f\x94\xb4\n\n#MUFC | #NORMUN'"
1469994997462310921,2021-12-12 11:38:13+00:00,b'Wishing @ManUtdWomen the very best of luck today! \xf0\x9f\x91\x8a\xf0\x9f\x94\xb4\n\n\xf0\x9f\x92\xac @JuanMata8 \n\n#MUFC | #MUWomen https://t.co/92Sx8T5KcF https://t.co/qrxVuzqAau'
1469981353487835136,2021-12-12 10:44:00+00:00,b'\xf0\x9f\xa4\x97 @DalotDiogo is \xf0\x9d\x92\x82\xf0\x9d\x92\x8d\xf0\x9d\x92\x98\xf0\x9d\x92\x82\xf0\x9d\x92\x9a\xf0\x9d\x92\x94 there for @Cristiano \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC https://t.co/3SedDsuGcf'
1469962143160225799,2021-12-12 09:27:40+00:00,b'RT @Donny_beek6: +3\xef\xb8\x8f\xe2\x83\xa3 points. More to come. \xf0\x9f\x92\xaa\xf0\x9f\x94\xb4 https://t.co/m4hItkCf5U'
1469957446001049606,2021-12-12 09:09:00+00:00,b'The hug we all wanted to give @D_DeGea after the full-time whistle on Saturday \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC | #NORMUN'
1469940333278552071,2021-12-12 08:01:00+00:00,"b'Enjoy those conditions, @D_DeGea? \xf0\x9f\x98\x85\n\nOur no.1 reveals which of his saves at Norwich was his favourite \xe2\xac\x87\xef\xb8\x8f\n\n#MUFC | #NORMUN'"
1469915670565437441,2021-12-12 06:23:00+00:00,b'Sunday \xf0\x9d\x91\xb4\xf0\x9d\x91\xb6\xf0\x9d\x91\xb6\xf0\x9d\x91\xab = \xf0\x9f\x98\x81\n\n\xf0\x9f\x87\xa7\xf0\x9f\x87\xb7 @AT13Oficial\n\n#MUFC | #NORMUN https://t.co/S3sIORjzdN'
1469878928386887681,2021-12-12 03:57:00+00:00,b'He is \xf0\x9d\x92\x98\xf0\x9d\x92\x8a\xf0\x9d\x92\x95\xf0\x9d\x92\x89\xf0\x9d\x92\x90\xf0\x9d\x92\x96\xf0\x9d\x92\x95 equal. \n\n@Cristiano \xf0\x9f\xa4\x9d 8\xef\xb8\x8f\xe2\x83\xa30\xef\xb8\x8f\xe2\x83\xa32\xef\xb8\x8f\xe2\x83\xa3\n\n#MUFC'
1469834888429903880,2021-12-12 01:02:00+00:00,"b""\xe2\x84\xb9\xef\xb8\x8f Ralf has explained the reasons behind @VLindelof's early exit at Carrow Road...\n\n#MUFC | #NORMUN"""
1469825073435398145,2021-12-12 00:23:00+00:00,b'\xf0\x9f\x94\xb4 \xf0\x9d\x97\xa8-\xf0\x9d\x97\xa1-\xf0\x9d\x97\x9c-\xf0\x9d\x97\xa7-\xf0\x9d\x97\x98-\xf0\x9d\x97\x97 \xf0\x9f\x94\xb4\n\n#MUFC | #NORMUN https://t.co/4rpMdGDO7y'
1469816517164417027,2021-12-11 23:49:00+00:00,b'Continuing his incredible form \xf0\x9f\x94\xa5\n\n\xf0\x9f\xa5\x87 @D_DeGea is voted your #NORMUN Man of the Match \xf0\x9f\x91\x8f\n\n#MUFC'
1469806954105262084,2021-12-11 23:11:00+00:00,b'Access denied by @D_DeGea \xe2\x9b\x94\xef\xb8\x8f\xf0\x9f\x94\x90\n\n\xf0\x9f\xa7\xa4 #DaveSaves\n\n#MUFC | #NORMUN'
1469801119127908359,2021-12-11 22:47:49+00:00,b'\xf0\x9f\xa4\xb3 A quick message from @D_DeGea! \xf0\x9f\x97\xa3 \n\n@TeamViewer \xe2\x86\x94\xef\xb8\x8f #BringingYouCloser\n\n#MUFC | #NORMUN https://t.co/dTvSmPvX3q'
1469792772865638402,2021-12-11 22:14:39+00:00,b'Coming up clutch at either end of the pitch! \xf0\x9f\xa4\xa9\xf0\x9f\x91\x8f\n\n#MUFC | #NORMUN https://t.co/YxPixq2eZr'
1469789092623929344,2021-12-11 22:00:01+00:00,b'Never. In. Doubt. \xf0\x9f\x8e\xaf\n\n\xf0\x9f\x92\xa5 @Cristiano \n\n#MUFC | #NORMUN https://t.co/4R2nQf1eXW'
1469784304922378241,2021-12-11 21:41:00+00:00,b'Battling win \xe2\x9c\x94\xef\xb8\x8f\nConsecutive #PL clean sheets \xe2\x9c\x94\xef\xb8\x8f\n\n@HarryMaguire93 was impressed with our togetherness in testing con\xe2\x80\xa6 https://t.co/LL0yyDqtjc'
1469779523457720320,2021-12-11 21:22:00+00:00,"b""\xe2\x96\xaa\xef\xb8\x8f #DaveSaves \xe2\x9b\x94\xef\xb8\x8f\n\xe2\x96\xaa\xef\xb8\x8f @Cristiano's winner \xf0\x9f\x92\xa5\n\nSit back and watch the key moments from our win at Norwich \xf0\x9f\x8e\xa5\xf0\x9f\x91\x87\n\n#MUFC | #NORMUN"""
1469778576291606533,2021-12-11 21:18:14+00:00,"b'RT @D_DeGea: We fought as a team, we battle again \xf0\x9f\x94\xb4\n#ManUtd #team https://t.co/IjkOLJDM8D'"
1469774448584712192,2021-12-11 21:01:50+00:00,"b""\xf0\x9f\x92\xac Ralf delivers an honest verdict of United's victory at Norwich... \n\n#MUFC | #NORMUN"""
1469770966947405826,2021-12-11 20:48:00+00:00,b'\xf0\x9f\x8c\xa7                     \xf0\x9f\x8c\xa7                         \xf0\x9f\x8c\xa7 \n     \xf0\x9f\x8c\xa7                            \xf0\x9f\x8c\xa7 \n\n\xf0\x9f\x8c\xa7            \xf0\x9f\x8c\xa7\xe2\x80\xa6 https://t.co/aZFWOJK71e'
1469770105014087681,2021-12-11 20:44:34+00:00,"b'RT @HarryMaguire93: 3 points. Clean sheet. Move on. \nThanks for your support, see you Tuesday \xf0\x9f\x94\xb4\xe2\x9d\xa4\xef\xb8\x8f #MUFC https://t.co/QDQMZ7M82C'"
1469770062462656512,2021-12-11 20:44:24+00:00,b'RT @B_Fernandes8: 3 points and another clean sheet! Still margin to improve but we\xe2\x80\x99re taking things the right direction https://t.co/yUqkHf\xe2\x80\xa6'
1469768450436304899,2021-12-11 20:38:00+00:00,"b""Match-winner \xf0\x9f\x8e\xaf\n\nRead all about this evening's victory in East Anglia \xf0\x9f\x93\xb0\xf0\x9f\x91\x87\n\n#MUFC | #NORMUN"""
1469766891518533633,2021-12-11 20:31:48+00:00,b'RT @DalotDiogo: Big three points and important clean sheet \xf0\x9f\x91\x8a Let\xe2\x80\x99s go Reds! https://t.co/JpuEgSjib0'
1469765644090544133,2021-12-11 20:26:51+00:00,"b'""Oh, what fun it is to see United win away!"" \xf0\x9f\x8e\xb6\n\nThank you for your incredible support yet again, Reds \xe2\x9c\x8a\xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f\n\n#MUFC\xe2\x80\xa6 https://t.co/LlyO1UUSC6'"
1469762287690993671,2021-12-11 20:13:30+00:00,b'RT @Cristiano: One more step in the right direction. We know what we want and what we have to do in order to get it. It\xe2\x80\x99s up to us! Well do\xe2\x80\xa6'
1469761907309441024,2021-12-11 20:12:00+00:00,b'The calmest man in Norwich \xe2\x98\x9d\xef\xb8\x8f\n\n7\xef\xb8\x8f\xe2\x83\xa3 @Cristiano\n\n#MUFC | #NORMUN'
1469760419770347527,2021-12-11 20:06:05+00:00,b'We \xf0\x9d\x92\x8f\xf0\x9d\x92\x86\xf0\x9d\x92\x97\xf0\x9d\x92\x86\xf0\x9d\x92\x93 give in \xe2\x9c\x8a\xf0\x9f\x94\xb4\n\n#MUFC | #NORMUN https://t.co/f6831hzm5e'
1469758491262861314,2021-12-11 19:58:25+00:00,b'Delivered from above \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC | #NORMUN https://t.co/HcXRpupRvQ'
1469754609174519808,2021-12-11 19:43:00+00:00,"b""Who's getting your vote? \xf0\x9f\x92\xad\n\n#MUFC | #NORMUN"""
1469752213253799943,2021-12-11 19:33:28+00:00,"b""\xf0\x9f\x92\xaf Starting life in the #PL with back-to-back wins \xf0\x9f\x91\x8f\n\nRalf's Reds \xe2\x9c\x8a\xf0\x9f\x94\xb4\n\n#MUFC | #NORMUN https://t.co/PCHmAiAh1R"""
1469749604761714701,2021-12-11 19:23:07+00:00,b'DAVID \xf0\x9f\x91\x8f DE \xf0\x9f\x91\x8f GEA \xf0\x9f\x91\x8f'
1469749314746523657,2021-12-11 19:21:57+00:00,b'Three points = secured \xf0\x9f\x94\x90\n\n#MUFC | #NORMUN'
1469747870790303744,2021-12-11 19:16:13+00:00,b'\xf0\x9f\x94\x84 Ralf makes a third switch as @Donny_Beek6 enters the field...\n\n#MUFC | #NORMUN https://t.co/2japxVlMeP'
1469746786650755074,2021-12-11 19:11:55+00:00,b'\xf0\x9d\x91\xbe\xf0\x9d\x92\x90\xf0\x9d\x92\x8f the penalty. \n\xf0\x9d\x91\xba\xf0\x9d\x92\x84\xf0\x9d\x92\x90\xf0\x9d\x92\x93\xf0\x9d\x92\x86\xf0\x9d\x92\x85 the penalty.\n\n\xf0\x9f\x8e\xaf @Cristiano \n\n#MUFC | #NORMUN https://t.co/eqt1qawBuB'
1469744379715796994,2021-12-11 19:02:21+00:00,b'\xf0\x9f\x94\x84 @VLindelof is forced off through injury and is replaced... \n\n#MUFC | #NORMUN https://t.co/u0o4c0eTKG'
1469744127386472452,2021-12-11 19:01:21+00:00,b'POWERED HOME! \xf0\x9f\x92\xa5\n\n#MUFC | #NORMUN'
1469743762729537536,2021-12-11 18:59:54+00:00,b'United are awarded a penalty as @Cristiano is pulled to ground...\n\n#MUFC | #NORMUN'
1469742188737220608,2021-12-11 18:53:38+00:00,b'\xf0\x9f\x94\x82 Ralf makes his first change of the evening as @MasonGreenwood is introduced \xf0\x9f\x91\x8a\n\n#MUFC | #NORMUN https://t.co/jXw1yTDgfY'
1469740671745601536,2021-12-11 18:47:37+00:00,"b""\xe2\x9a\xa1\xef\xb8\x8f It's been a frantic start to the second half, but the score remains 0-0.\n\n#MUFC | #NORMUN https://t.co/vuXzFteN3U"""
1469736644714668034,2021-12-11 18:31:37+00:00,"b'\xe2\x96\xb6\xef\xb8\x8f Time to kick on, Reds! \xf0\x9f\x92\xaa\n\n#MUFC | #NORMUN'"
1469732848982704130,2021-12-11 18:16:32+00:00,b'\xe2\x8f\xb8 Nothing separates the sides at the break.\n\n#MUFC | #NORMUN'
1469731374433243141,2021-12-11 18:10:40+00:00,b'\xf0\x9f\x94\x8e Still searching for the first goal... \n\n#MUFC | #NORMUN https://t.co/W2CuGQVLFq'
1469728783338983438,2021-12-11 18:00:22+00:00,"b'Goalless at the half-hour mark. \n\nKeep pushing for the opener, Reds \xf0\x9f\x91\x8a\n\n#MUFC | #NORMUN https://t.co/9aVoBDeC0J'"
1469725392860819456,2021-12-11 17:46:54+00:00,b'\xe2\x9a\x96\xef\xb8\x8f A finely balanced opening 1\xef\xb8\x8f\xe2\x83\xa35\xef\xb8\x8f\xe2\x83\xa3 minutes at Carrow Road.\n\nThe closest either side have come to taking the lead i\xe2\x80\xa6 https://t.co/63MRcjHE8F'
1469721191074217994,2021-12-11 17:30:12+00:00,"b'From the off, Reds! \xe2\x9c\x8a\n\n#MUFC | #NORMUN'"
1469720132058423299,2021-12-11 17:26:00+00:00,b'Preparations \xe2\x9c\x94\xef\xb8\x8f\nKick-off \xf0\x9f\x94\x9c\n\n#MUFC | #NORMUN https://t.co/hrXgZ0cm1A'
1469719495187046408,2021-12-11 17:23:28+00:00,b'Our Portuguese Reds are all set for #NORMUN \xf0\x9f\x87\xb5\xf0\x9f\x87\xb9\n\n#MUFC'
1469716639952379911,2021-12-11 17:12:07+00:00,b'Getting warm in Norwich \xf0\x9f\x92\xaa\n\n#MUFC | #NORMUN'
1469715304582463491,2021-12-11 17:06:49+00:00,"b'\xf0\x9f\x92\xac ""There was no reason to change anything."" \n\nRalf talks us through his thinking behind today\'s team \xe2\x9c\x8a\xf0\x9f\x94\xb4\n\n#MUFC |\xe2\x80\xa6 https://t.co/LmjISY3ldj'"
1469711259083980805,2021-12-11 16:50:44+00:00,"b'You\xe2\x80\x99ve seen the line-ups, so how do you think #NORMUN will go? \xf0\x9f\x92\xad\n\n#MUFC'"
1469710080572592131,2021-12-11 16:46:03+00:00,b'Inside the Reds\xe2\x80\x99 den! \xf0\x9f\x91\x80\n\n#MUFC | #NORMUN https://t.co/vJLOcXxgZw'
1469708807521464323,2021-12-11 16:41:00+00:00,"b""1\xef\xb8\x8f\xe2\x83\xa37\xef\xb8\x8f\xe2\x83\xa3 @Fred08Oficial \xf0\x9f\x87\xa7\xf0\x9f\x87\xb7\n\nLooking to build on last weekend's winner! \xf0\x9f\x99\x8c\n\n#MUFC | #NORMUN"""
1469707585620258824,2021-12-11 16:36:08+00:00,b'In the zone \xf0\x9f\xa7\xa0\n\n#MUFC | #NORMUN https://t.co/Ab09cAtC4U'
1469706040732274689,2021-12-11 16:30:00+00:00,b'\xf0\x9f\x9a\xa8 \xf0\x9d\x91\xbb\xf0\x9d\x91\xac\xf0\x9d\x91\xa8\xf0\x9d\x91\xb4 \xf0\x9d\x91\xb5\xf0\x9d\x91\xac\xf0\x9d\x91\xbe\xf0\x9d\x91\xba \xf0\x9f\x9a\xa8\n\nRalf names an unchanged starting XI from our previous #PL clash \xf0\x9f\x92\xaa\n\n#MUFC | #NORMUN'
1469705276538425352,2021-12-11 16:26:58+00:00,b'The Reds have arrived in East Anglia! \xf0\x9f\x91\x8b\n\n#MUFC | #NORMUN'
1469701006099292171,2021-12-11 16:10:00+00:00,b'\xe2\x8f\xb3 Almost set for #NORMUN... \n\nJoin #MUTV for live build-up in 1\xef\xb8\x8f\xe2\x83\xa35\xef\xb8\x8f\xe2\x83\xa3 minutes \xf0\x9f\x93\xba\n\n#MUFC'
1469697851957653509,2021-12-11 15:57:28+00:00,b'\xf0\x9f\x9b\xa3\xef\xb8\x8f Last time out on the road... \n\n@Sanchooo10 \xe2\x9a\xa1\xef\xb8\x8f\n\n#MUFC | #PL https://t.co/hQe6ltUdPZ'
1469684397305737226,2021-12-11 15:04:00+00:00,"b""We can't wait to see our incredible away support at Carrow Road today \xe2\x9d\xa4\xef\xb8\x8f\n\nBring on United! \xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f\n\n#MUFC | #NORMUN https://t.co/d18YBgSKz5"""
1469663760595914758,2021-12-11 13:42:00+00:00,b'Carrow Road memories in the #PL \xf0\x9f\x93\xb8\n\n#MUFC | #NORMUN https://t.co/Ys4bmu2Gxk'
1469647402793533441,2021-12-11 12:37:00+00:00,"b'\xf0\x9f\x8e\xaf @Fred08Oficial scored the first goal under Ralf Rangnick at Old Trafford, but who are you backing to get the firs\xe2\x80\xa6 https://t.co/ax8c86n4tT'"
1469629535092191234,2021-12-11 11:26:00+00:00,b'\xf0\x9f\x93\x9c In the previous #PL edition of #NORMUN: \xe2\x9e\x953\xef\xb8\x8f\xe2\x83\xa3\n\n#MUFC https://t.co/9NA4P6hP9A'
1469614421131595778,2021-12-11 10:25:56+00:00,"b""\xf0\x9f\xa7\xa0 Our interim boss has been pleased with what he's seen at Carrington, but there's a tweak he'd like to make... \n\n#MUFC | #NORMUN"""
1469602104410980356,2021-12-11 09:37:00+00:00,b'On the road again \xf0\x9f\x9b\xa3\n\n\xf0\x9f\x93\xb8 @Cristiano\n\n#MUFC | #NORMUN'
1469566117261627395,2021-12-11 07:14:00+00:00,b'\xf0\x9f\x91\x8f @HarryMaguire93 booked our place at Wembley deep into extra-time in the our last visit to Norwich \xf0\x9f\x8e\xaf\n\n#MUFC |\xe2\x80\xa6 https://t.co/2QADXL19rG'
1469529626766561281,2021-12-11 04:49:00+00:00,"b""\xf0\x9f\x91\x80 @AT13Oficial has revealed a third Red was supposed to be involved in last weekend's goal celebration... \xf0\x9f\x95\xba\n\n#MUFC"""
1469493136464531458,2021-12-11 02:24:00+00:00,b'Hitting the road in the #PL! \xf0\x9f\x91\x8a\xf0\x9f\x9b\xa3\n\n#MUFC | #NORMUN'
1469435506790309888,2021-12-10 22:35:00+00:00,"b""\xe2\x96\xaa\xef\xb8\x8f The January transfer window\n\xe2\x96\xaa\xef\xb8\x8f @PaulPogba's fitness\n\xe2\x96\xaa\xef\xb8\x8f Our busy winter schedule\n\nPart two of Ralf's #NORMUN pres\xe2\x80\xa6 https://t.co/SVemCbGH3h"""
1469411851134029828,2021-12-10 21:01:00+00:00,b'Our number 1\xef\xb8\x8f\xe2\x83\xa3\xe2\x9d\xa4\xef\xb8\x8f\n\n\xf0\x9f\x8e\xa8 @Hammo_Art\n\n#MUFC | #FanArtFriday https://t.co/osYehYQVQ5'
1469390711837446150,2021-12-10 19:37:00+00:00,b'Back in #PL action on Saturday for #NORMUN! \xf0\x9f\xa4\xa9\xf0\x9f\x95\xba\n\n@Fred08Oficial x @AT13Oficial\n\n#MUFC | #FridayFeeling https://t.co/SU4iMl7J4p'
1469369823993991172,2021-12-10 18:14:00+00:00,b'\xf0\x9f\x92\xac @AT13Oficial is relishing the busy festive schedule as we prepare for three more games before Christmas!\n\n\xf0\x9f\x8e\xa5 Now p\xe2\x80\xa6 https://t.co/xjOFygSWxU'
1469368330691751941,2021-12-10 18:08:04+00:00,b'@redmeister81 @KurtMcBain \xf0\x9f\x94\xb4\xf0\x9f\x8e\x84 \n\n#MUFC https://t.co/w9qe7ML5zA'
1469365896669974533,2021-12-10 17:58:23+00:00,b'@official_kemboi 5\xef\xb8\x8f\xe2\x83\xa3\xf0\x9f\x92\xab\n\n#MUFC https://t.co/R48L93GlED'
1469364632506839050,2021-12-10 17:53:22+00:00,b'@Molly29394811 There are plenty to choose from! \xf0\x9f\x8e\x85\n\n#MUFC https://t.co/EMsAgOJGfV'
1469362431038214145,2021-12-10 17:44:37+00:00,b'@mseymour84 A festive battle! \xe2\x9a\x94\xef\xb8\x8f\n\n#MUFC https://t.co/IQhaDaMHnT'
1469360008253083653,2021-12-10 17:35:00+00:00,b'@MUUpdates247 That @CH14_ winner... \xf0\x9f\x94\xa5\n\n#MUFC https://t.co/UyRtuwnQwG'
1469359127449194496,2021-12-10 17:31:30+00:00,"b""@Jimnik88 1\xef\xb8\x8f\xe2\x83\xa39\xef\xb8\x8f\xe2\x83\xa3' @ChrisSmalling \n2\xef\xb8\x8f\xe2\x83\xa36\xef\xb8\x8f\xe2\x83\xa3' @WayneRooney \n6\xef\xb8\x8f\xe2\x83\xa36\xef\xb8\x8f\xe2\x83\xa3' OG \n\n#MUFC https://t.co/06nxkASGqy"""
1469356451093270542,2021-12-10 17:20:51+00:00,b'@braga_nova \xf0\x9f\x94\xb4 6\xef\xb8\x8f\xe2\x83\xa3 \xe2\x9a\xaa\xef\xb8\x8f 2\xef\xb8\x8f\xe2\x83\xa3\n\n\xf0\x9f\x8e\xaf @McTominay10 \n\n#MUFC https://t.co/EoEtVBIu1i'
1469351453172977665,2021-12-10 17:01:00+00:00,"b""\xf0\x9f\x8e\x85 We want to know your all-time favourite United festive fixture... \n\n\xf0\x9f\x93\xb2 Reply below and we'll share some memories back with you \xe2\xac\x87\xef\xb8\x8f\n\n#MUFC"""
1469336353666043912,2021-12-10 16:01:00+00:00,b'\xf0\x9f\x97\xa3\xef\xb8\x8f \xe2\x80\x9dIt\xe2\x80\x99s our responsibility to lead the next group of players.\xe2\x80\x9d\n\n\xf0\x9f\xa7\xac @JesseLingard talks to @Teamviewer Diaries about\xe2\x80\xa6 https://t.co/kaV58UCTUd'
1469332971937218560,2021-12-10 15:47:34+00:00,b'Our interim boss has good news regarding @ECavaniOfficial \xf0\x9f\x91\x80\xf0\x9f\x87\xba\xf0\x9f\x87\xbe\n\nThere are also fresh updates on our French contingent... \xf0\x9f\x87\xab\xf0\x9f\x87\xb7\n\n#MUFC | #NORMUN'
1469326035493679112,2021-12-10 15:20:00+00:00,"b""\xf0\x9f\x94\xba His start to life at United\n\xf0\x9f\x94\xba Our injury situation\n\xf0\x9f\x94\xba Plans for January\n\nCatch up with the first part of Ralf's\xe2\x80\xa6 https://t.co/B8OUhFgSw1"""
1469313917029699589,2021-12-10 14:31:51+00:00,"b""Our interim manager was asked about the January transfer window in today's media briefing \xf0\x9f\x93\x9d\xe2\xa4\xb5\xef\xb8\x8f\n\n#MUFC"""
1469302610251370503,2021-12-10 13:46:55+00:00,b'\xf0\x9f\x87\xab\xf0\x9f\x87\xb7 Our interim boss has revealed when we expect @PaulPogba to return to the UK... \xf0\x9f\x9b\xac\n\n#MUFC'
1469291242412552199,2021-12-10 13:01:44+00:00,b'\xf0\x9f\x9a\xa8 Find out the latest updates on the Reds ahead of #NORMUN... \xe2\xa4\xb5\xef\xb8\x8f\n\n#MUFC'
1469284824296955905,2021-12-10 12:36:14+00:00,"b'\xf0\x9f\x94\x8a ""We have top goalkeepers. David De Gea is number one and we have three, if not four or five good goalkeepers,"" ad\xe2\x80\xa6 https://t.co/f1iS1g74vI'"
1469283349009256449,2021-12-10 12:30:23+00:00,"b'\xf0\x9f\x92\xac ""The basis of what we showed v Crystal Palace was good, now it\'s about taking the next steps,"" says Ralf.\n\n""Now w\xe2\x80\xa6 https://t.co/G9GlljajOj'"
1469279479272931330,2021-12-10 12:15:00+00:00,b'\xf0\x9f\x8e\x99 Ralf will address the media very shortly ahead of #NORMUN \xf0\x9f\x91\x8b\n\nHead over to our website or app in 1\xef\xb8\x8f\xe2\x83\xa35\xef\xb8\x8f\xe2\x83\xa3 minutes to\xe2\x80\xa6 https://t.co/9ViGb260TT'
1469264127415631877,2021-12-10 11:14:00+00:00,b'Happy #ChristmasJumperDay from all of us \xf0\x9f\x91\x8b\xf0\x9f\x8e\x85\n\n\xf0\x9f\x93\xb1 #UnitedOnTikTok\n\n#MUFC https://t.co/e9UIXqSrAX'
1469248524646768640,2021-12-10 10:12:00+00:00,"b""Ralf made plenty of changes for Wednesday's #UCL tie, but how do you think the Reds will start on Saturday? \xf0\x9f\x94\xae\n\nGet\xe2\x80\xa6 https://t.co/0cLTjCBG8W"""
1469232418552877061,2021-12-10 09:08:00+00:00,b'The games are coming thick and fast \xf0\x9f\x91\x8a\n\n\xf0\x9f\x94\x9c #NORMUN\n\n#MUFC | #PL'
1469205239521701888,2021-12-10 07:20:00+00:00,"b""\xf0\x9f\x8e\x99 Don't miss the interim manager's latest press conference! \xf0\x9f\x91\x87\n\n#MUFC | #NORMUN"""
1469178815368679425,2021-12-10 05:35:00+00:00,b'\xf0\x9f\x8e\x84 @ECavaniOfficial is vibing the Christmas jumper \xe2\x9d\x84\xef\xb8\x8f \n\n#MUFC'
1469128231991316482,2021-12-10 02:14:00+00:00,b'\xe2\x9b\x94\xef\xb8\x8f @EricBailly24 took matters into his own hands on Wednesday \xf0\x9f\x91\x8f\n\n#MUFC | #UCL'
1469085701618552836,2021-12-09 23:25:00+00:00,"b""\xf0\x9f\xa4\xb8\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f @MasonGreenwood's fifth of the campaign is \xf0\x9d\x99\x99\xf0\x9d\x99\x9a\xf0\x9d\x99\x9b\xf0\x9d\x99\x9e\xf0\x9d\x99\xa3\xf0\x9d\x99\x9e\xf0\x9d\x99\xa9\xf0\x9d\x99\x9a\xf0\x9d\x99\xa1\xf0\x9d\x99\xae worth another look \xf0\x9f\xa4\xaf\n\n#MUFC | #UCL"""
1469079734336331777,2021-12-09 23:01:17+00:00,b'Cold finish. Colder celebration \xf0\x9f\xa5\xb6\n\n\xf0\x9f\x92\xa5 @MasonGreenwood\n\n#MUFC | #UCL https://t.co/CGsPbi3vGf'
1469067330621775887,2021-12-09 22:12:00+00:00,b'\xe2\x9c\x8d\xef\xb8\x8f @MasonGreenwood wrote his name into the record books on Wednesday night! \xf0\x9f\x8c\x9f\n\n#MUFC | #UCL'
1469054033335930883,2021-12-09 21:19:09+00:00,b'\xf0\x9f\x94\x9d of the pile \xf0\x9f\x92\xaa\n\nThe final standings of #UCL Group F \xf0\x9f\x94\x92\xf0\x9f\x91\x87\n\n#MUFC'
1469036124970516480,2021-12-09 20:08:00+00:00,b'The @MU_Foundation is calling on supporters around the world to unite as Santa\xe2\x80\x99s Red Helpers and help communities this Christmas \xf0\x9f\x8e\x85\xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC'
